Thread 0: 0.000008 s, 0.015136 GiB/s 
Thread 4: 0.000114 s, 6.029134 GiB/s 
Thread 5: 0.000114 s, 6.029989 GiB/s 
Thread 6: 0.000114 s, 6.030155 GiB/s 
Thread 7: 0.000114 s, 6.027957 GiB/s 
Thread 8: 0.000114 s, 6.030080 GiB/s 
Thread 9: 0.000114 s, 6.028029 GiB/s 
Thread 10: 0.000114 s, 6.030202 GiB/s 
Thread 11: 0.000114 s, 6.028011 GiB/s 
Thread 12: 0.000114 s, 6.030169 GiB/s 
Thread 13: 0.000114 s, 6.028144 GiB/s 
Thread 14: 0.000114 s, 6.027982 GiB/s 
Thread 15: 0.000114 s, 6.027980 GiB/s 
Thread 16: 0.000114 s, 6.029240 GiB/s 
Thread 17: 0.000114 s, 6.027980 GiB/s 
Thread 18: 0.000114 s, 6.030220 GiB/s 
Thread 19: 0.000113 s, 6.110715 GiB/s 
Thread 20: 0.000114 s, 6.027997 GiB/s 
Thread 21: 0.000114 s, 6.030168 GiB/s 
Thread 22: 0.000114 s, 6.029895 GiB/s 
Thread 23: 0.000114 s, 6.028000 GiB/s 
Thread 24: 0.000114 s, 6.030140 GiB/s 
Thread 25: 0.000114 s, 6.030017 GiB/s 
Thread 26: 0.000114 s, 6.030185 GiB/s 
Thread 27: 0.000114 s, 6.029965 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:20971520,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):109.000000,AvgTestRunTime(s):0.000114,CumulativeMemoryBandwidth(GiB/s):168.751538,TotalRunTime(s):0.114354,WSS(MiB):19.760574,Verification:SUCCESS,
Thread 0: 0.000348 s, 2.032981 GiB/s 
Thread 1: 0.000348 s, 2.033034 GiB/s 
Thread 2: 0.000348 s, 2.032980 GiB/s 
Thread 3: 0.000348 s, 2.033066 GiB/s 
Thread 4: 0.000348 s, 2.032980 GiB/s 
Thread 5: 0.000348 s, 2.032979 GiB/s 
Thread 6: 0.000348 s, 2.033118 GiB/s 
Thread 7: 0.000348 s, 2.033161 GiB/s 
Thread 8: 0.000348 s, 2.033110 GiB/s 
Thread 9: 0.000348 s, 2.033060 GiB/s 
Thread 10: 0.000348 s, 2.033148 GiB/s 
Thread 11: 0.000348 s, 2.033147 GiB/s 
Thread 12: 0.000348 s, 2.033080 GiB/s 
Thread 13: 0.000348 s, 2.033171 GiB/s 
Thread 14: 0.000348 s, 2.032980 GiB/s 
Thread 15: 0.000348 s, 2.033124 GiB/s 
Thread 16: 0.000348 s, 2.033163 GiB/s 
Thread 17: 0.000348 s, 2.032968 GiB/s 
Thread 18: 0.000348 s, 2.033113 GiB/s 
Thread 19: 0.000348 s, 2.033027 GiB/s 
Thread 20: 0.000348 s, 2.032977 GiB/s 
Thread 21: 0.000348 s, 2.033154 GiB/s 
Thread 22: 0.000348 s, 2.033032 GiB/s 
Thread 23: 0.000348 s, 2.032986 GiB/s 
Thread 24: 0.000348 s, 2.033230 GiB/s 
Thread 25: 0.000348 s, 2.033038 GiB/s 
Thread 26: 0.000348 s, 2.033036 GiB/s 
Thread 27: 0.000348 s, 2.033058 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:21495808,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):110.000000,AvgTestRunTime(s):0.000350,CumulativeMemoryBandwidth(GiB/s):56.675767,TotalRunTime(s):0.349946,WSS(MiB):20.309448,Verification:SUCCESS,
Thread 0: 0.000172 s, 4.231840 GiB/s 
Thread 1: 0.000172 s, 4.232739 GiB/s 
Thread 2: 0.000172 s, 4.231856 GiB/s 
Thread 3: 0.000172 s, 4.231974 GiB/s 
Thread 4: 0.000170 s, 4.272176 GiB/s 
Thread 5: 0.000172 s, 4.231920 GiB/s 
Thread 6: 0.000172 s, 4.232389 GiB/s 
Thread 7: 0.000172 s, 4.231860 GiB/s 
Thread 8: 0.000172 s, 4.231892 GiB/s 
Thread 9: 0.000172 s, 4.231940 GiB/s 
Thread 10: 0.000172 s, 4.231948 GiB/s 
Thread 11: 0.000172 s, 4.232091 GiB/s 
Thread 12: 0.000172 s, 4.232327 GiB/s 
Thread 13: 0.000172 s, 4.232813 GiB/s 
Thread 14: 0.000172 s, 4.232669 GiB/s 
Thread 15: 0.000172 s, 4.232683 GiB/s 
Thread 16: 0.000172 s, 4.232264 GiB/s 
Thread 17: 0.000172 s, 4.232004 GiB/s 
Thread 18: 0.000172 s, 4.232144 GiB/s 
Thread 19: 0.000172 s, 4.232084 GiB/s 
Thread 20: 0.000172 s, 4.231842 GiB/s 
Thread 21: 0.000172 s, 4.231897 GiB/s 
Thread 22: 0.000172 s, 4.231852 GiB/s 
Thread 23: 0.000172 s, 4.232550 GiB/s 
Thread 24: 0.000172 s, 4.231957 GiB/s 
Thread 25: 0.000172 s, 4.232090 GiB/s 
Thread 26: 0.000172 s, 4.233019 GiB/s 
Thread 27: 0.000172 s, 4.232010 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:22020096,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):111.000000,AvgTestRunTime(s):0.000173,CumulativeMemoryBandwidth(GiB/s):117.464040,TotalRunTime(s):0.173494,WSS(MiB):20.868393,Verification:SUCCESS,
Thread 0: 0.000342 s, 2.187764 GiB/s 
Thread 1: 0.000342 s, 2.187682 GiB/s 
Thread 2: 0.000342 s, 2.187705 GiB/s 
Thread 3: 0.000342 s, 2.187774 GiB/s 
Thread 4: 0.000342 s, 2.187669 GiB/s 
Thread 5: 0.000342 s, 2.187671 GiB/s 
Thread 6: 0.000342 s, 2.187679 GiB/s 
Thread 7: 0.000342 s, 2.187675 GiB/s 
Thread 8: 0.000342 s, 2.187661 GiB/s 
Thread 9: 0.000342 s, 2.187702 GiB/s 
Thread 10: 0.000342 s, 2.187684 GiB/s 
Thread 11: 0.000342 s, 2.187691 GiB/s 
Thread 12: 0.000342 s, 2.187683 GiB/s 
Thread 13: 0.000342 s, 2.187694 GiB/s 
Thread 14: 0.000342 s, 2.187695 GiB/s 
Thread 15: 0.000342 s, 2.187679 GiB/s 
Thread 16: 0.000342 s, 2.187680 GiB/s 
Thread 17: 0.000342 s, 2.187791 GiB/s 
Thread 18: 0.000342 s, 2.187681 GiB/s 
Thread 19: 0.000342 s, 2.187702 GiB/s 
Thread 20: 0.000342 s, 2.187693 GiB/s 
Thread 21: 0.000342 s, 2.187856 GiB/s 
Thread 22: 0.000342 s, 2.187671 GiB/s 
Thread 23: 0.000342 s, 2.187699 GiB/s 
Thread 24: 0.000342 s, 2.187778 GiB/s 
Thread 25: 0.000342 s, 2.187696 GiB/s 
Thread 26: 0.000342 s, 2.187705 GiB/s 
Thread 27: 0.000342 s, 2.187661 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:22544384,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):112.000000,AvgTestRunTime(s):0.000342,CumulativeMemoryBandwidth(GiB/s):61.251068,TotalRunTime(s):0.341791,WSS(MiB):21.437500,Verification:SUCCESS,
Thread 0: 0.000187 s, 3.998822 GiB/s 
Thread 1: 0.000187 s, 3.999102 GiB/s 
Thread 2: 0.000187 s, 3.999034 GiB/s 
Thread 3: 0.000187 s, 3.999138 GiB/s 
Thread 4: 0.000187 s, 3.999126 GiB/s 
Thread 5: 0.000187 s, 3.998791 GiB/s 
Thread 6: 0.000187 s, 3.998967 GiB/s 
Thread 7: 0.000185 s, 4.033855 GiB/s 
Thread 8: 0.000187 s, 3.999113 GiB/s 
Thread 9: 0.000187 s, 3.999121 GiB/s 
Thread 10: 0.000187 s, 3.999077 GiB/s 
Thread 11: 0.000187 s, 3.999174 GiB/s 
Thread 12: 0.000187 s, 3.998791 GiB/s 
Thread 13: 0.000187 s, 3.999095 GiB/s 
Thread 14: 0.000187 s, 3.999116 GiB/s 
Thread 15: 0.000187 s, 3.998946 GiB/s 
Thread 16: 0.000187 s, 3.998987 GiB/s 
Thread 17: 0.000187 s, 3.998866 GiB/s 
Thread 18: 0.000187 s, 3.998828 GiB/s 
Thread 19: 0.000187 s, 3.998852 GiB/s 
Thread 20: 0.000187 s, 3.998840 GiB/s 
Thread 21: 0.000187 s, 3.998861 GiB/s 
Thread 22: 0.000187 s, 3.999018 GiB/s 
Thread 23: 0.000187 s, 3.998829 GiB/s 
Thread 24: 0.000187 s, 3.998894 GiB/s 
Thread 25: 0.000187 s, 3.999073 GiB/s 
Thread 26: 0.000187 s, 3.998860 GiB/s 
Thread 27: 0.000187 s, 3.998879 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:23068672,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):112.000000,AvgTestRunTime(s):0.000188,CumulativeMemoryBandwidth(GiB/s):111.061923,TotalRunTime(s):0.188499,WSS(MiB):21.437500,Verification:SUCCESS,
Thread 0: 0.000254 s, 3.024323 GiB/s 
Thread 1: 0.000254 s, 3.024655 GiB/s 
Thread 2: 0.000254 s, 3.024541 GiB/s 
Thread 3: 0.000254 s, 3.024609 GiB/s 
Thread 4: 0.000254 s, 3.024681 GiB/s 
Thread 5: 0.000254 s, 3.024675 GiB/s 
Thread 6: 0.000254 s, 3.024563 GiB/s 
Thread 7: 0.000254 s, 3.024294 GiB/s 
Thread 8: 0.000254 s, 3.024429 GiB/s 
Thread 9: 0.000254 s, 3.024595 GiB/s 
Thread 10: 0.000254 s, 3.024607 GiB/s 
Thread 11: 0.000254 s, 3.024530 GiB/s 
Thread 12: 0.000254 s, 3.024089 GiB/s 
Thread 13: 0.000254 s, 3.024583 GiB/s 
Thread 14: 0.000254 s, 3.024301 GiB/s 
Thread 15: 0.000254 s, 3.024354 GiB/s 
Thread 16: 0.000254 s, 3.024326 GiB/s 
Thread 17: 0.000254 s, 3.024553 GiB/s 
Thread 18: 0.000254 s, 3.024365 GiB/s 
Thread 19: 0.000254 s, 3.024481 GiB/s 
Thread 20: 0.000254 s, 3.024106 GiB/s 
Thread 21: 0.000254 s, 3.024627 GiB/s 
Thread 22: 0.000254 s, 3.024699 GiB/s 
Thread 23: 0.000254 s, 3.024695 GiB/s 
Thread 24: 0.000254 s, 3.024465 GiB/s 
Thread 25: 0.000254 s, 3.024313 GiB/s 
Thread 26: 0.000254 s, 3.024570 GiB/s 
Thread 27: 0.000254 s, 3.024686 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:23592960,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):113.000000,AvgTestRunTime(s):0.000254,CumulativeMemoryBandwidth(GiB/s):84.665606,TotalRunTime(s):0.253950,WSS(MiB):22.016861,Verification:SUCCESS,
Thread 0: 0.000190 s, 4.159815 GiB/s 
Thread 1: 0.000190 s, 4.159448 GiB/s 
Thread 2: 0.000190 s, 4.159448 GiB/s 
Thread 3: 0.000190 s, 4.159905 GiB/s 
Thread 4: 0.000190 s, 4.159825 GiB/s 
Thread 5: 0.000190 s, 4.159451 GiB/s 
Thread 6: 0.000190 s, 4.159851 GiB/s 
Thread 7: 0.000190 s, 4.159849 GiB/s 
Thread 8: 0.000190 s, 4.159791 GiB/s 
Thread 9: 0.000190 s, 4.159733 GiB/s 
Thread 10: 0.000190 s, 4.159450 GiB/s 
Thread 11: 0.000190 s, 4.159780 GiB/s 
Thread 12: 0.000190 s, 4.159921 GiB/s 
Thread 13: 0.000190 s, 4.159748 GiB/s 
Thread 14: 0.000190 s, 4.159877 GiB/s 
Thread 15: 0.000190 s, 4.159968 GiB/s 
Thread 16: 0.000190 s, 4.159785 GiB/s 
Thread 17: 0.000190 s, 4.159962 GiB/s 
Thread 18: 0.000190 s, 4.159638 GiB/s 
Thread 19: 0.000190 s, 4.159474 GiB/s 
Thread 20: 0.000190 s, 4.159763 GiB/s 
Thread 21: 0.000190 s, 4.159849 GiB/s 
Thread 22: 0.000190 s, 4.159459 GiB/s 
Thread 23: 0.000190 s, 4.159898 GiB/s 
Thread 24: 0.000190 s, 4.159447 GiB/s 
Thread 25: 0.000190 s, 4.159896 GiB/s 
Thread 26: 0.000190 s, 4.159692 GiB/s 
Thread 27: 0.000190 s, 4.159446 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:24117248,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):114.000000,AvgTestRunTime(s):0.000190,CumulativeMemoryBandwidth(GiB/s):116.453810,TotalRunTime(s):0.189575,WSS(MiB):22.606567,Verification:SUCCESS,
Thread 0: 0.000144 s, 5.636823 GiB/s 
Thread 1: 0.000144 s, 5.636987 GiB/s 
Thread 2: 0.000144 s, 5.636821 GiB/s 
Thread 3: 0.000144 s, 5.636519 GiB/s 
Thread 4: 0.000144 s, 5.636803 GiB/s 
Thread 5: 0.000144 s, 5.637571 GiB/s 
Thread 6: 0.000144 s, 5.637013 GiB/s 
Thread 7: 0.000144 s, 5.637325 GiB/s 
Thread 8: 0.000144 s, 5.637079 GiB/s 
Thread 9: 0.000144 s, 5.636785 GiB/s 
Thread 10: 0.000142 s, 5.700140 GiB/s 
Thread 11: 0.000144 s, 5.636928 GiB/s 
Thread 12: 0.000144 s, 5.636479 GiB/s 
Thread 13: 0.000144 s, 5.636944 GiB/s 
Thread 14: 0.000144 s, 5.636793 GiB/s 
Thread 15: 0.000144 s, 5.637053 GiB/s 
Thread 16: 0.000144 s, 5.636922 GiB/s 
Thread 17: 0.000144 s, 5.636759 GiB/s 
Thread 18: 0.000144 s, 5.636935 GiB/s 
Thread 19: 0.000144 s, 5.637035 GiB/s 
Thread 20: 0.000143 s, 5.664793 GiB/s 
Thread 21: 0.000144 s, 5.637276 GiB/s 
Thread 22: 0.000144 s, 5.636992 GiB/s 
Thread 23: 0.000144 s, 5.637024 GiB/s 
Thread 24: 0.000144 s, 5.636895 GiB/s 
Thread 25: 0.000144 s, 5.636571 GiB/s 
Thread 26: 0.000144 s, 5.636593 GiB/s 
Thread 27: 0.000144 s, 5.637004 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:24641536,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):115.000000,AvgTestRunTime(s):0.000145,CumulativeMemoryBandwidth(GiB/s):156.177604,TotalRunTime(s):0.145109,WSS(MiB):23.206711,Verification:SUCCESS,
Thread 0: 0.000173 s, 4.789375 GiB/s 
Thread 1: 0.000173 s, 4.789294 GiB/s 
Thread 2: 0.000173 s, 4.789376 GiB/s 
Thread 3: 0.000173 s, 4.789266 GiB/s 
Thread 4: 0.000173 s, 4.789334 GiB/s 
Thread 5: 0.000173 s, 4.789181 GiB/s 
Thread 6: 0.000173 s, 4.789249 GiB/s 
Thread 7: 0.000173 s, 4.789228 GiB/s 
Thread 8: 0.000173 s, 4.789294 GiB/s 
Thread 9: 0.000173 s, 4.789402 GiB/s 
Thread 10: 0.000173 s, 4.789376 GiB/s 
Thread 11: 0.000173 s, 4.789368 GiB/s 
Thread 12: 0.000173 s, 4.789401 GiB/s 
Thread 13: 0.000173 s, 4.789324 GiB/s 
Thread 14: 0.000173 s, 4.789221 GiB/s 
Thread 15: 0.000173 s, 4.789350 GiB/s 
Thread 16: 0.000173 s, 4.789349 GiB/s 
Thread 17: 0.000173 s, 4.789337 GiB/s 
Thread 18: 0.000173 s, 4.789192 GiB/s 
Thread 19: 0.000173 s, 4.789329 GiB/s 
Thread 20: 0.000173 s, 4.789364 GiB/s 
Thread 21: 0.000173 s, 4.789310 GiB/s 
Thread 22: 0.000173 s, 4.789204 GiB/s 
Thread 23: 0.000173 s, 4.789370 GiB/s 
Thread 24: 0.000173 s, 4.789338 GiB/s 
Thread 25: 0.000173 s, 4.789324 GiB/s 
Thread 26: 0.000173 s, 4.789187 GiB/s 
Thread 27: 0.000173 s, 4.789394 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:25165824,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):116.000000,AvgTestRunTime(s):0.000174,CumulativeMemoryBandwidth(GiB/s):134.036058,TotalRunTime(s):0.173529,WSS(MiB):23.817383,Verification:SUCCESS,
Thread 0: 0.000184 s, 4.621895 GiB/s 
Thread 1: 0.000184 s, 4.621957 GiB/s 
Thread 2: 0.000184 s, 4.621971 GiB/s 
Thread 3: 0.000184 s, 4.621983 GiB/s 
Thread 4: 0.000184 s, 4.638017 GiB/s 
Thread 5: 0.000184 s, 4.621949 GiB/s 
Thread 6: 0.000184 s, 4.621977 GiB/s 
Thread 7: 0.000184 s, 4.622570 GiB/s 
Thread 8: 0.000184 s, 4.621906 GiB/s 
Thread 9: 0.000184 s, 4.622717 GiB/s 
Thread 10: 0.000184 s, 4.621971 GiB/s 
Thread 11: 0.000184 s, 4.621949 GiB/s 
Thread 12: 0.000184 s, 4.622027 GiB/s 
Thread 13: 0.000184 s, 4.621946 GiB/s 
Thread 14: 0.000184 s, 4.622708 GiB/s 
Thread 15: 0.000184 s, 4.622656 GiB/s 
Thread 16: 0.000184 s, 4.621965 GiB/s 
Thread 17: 0.000184 s, 4.622010 GiB/s 
Thread 18: 0.000184 s, 4.622037 GiB/s 
Thread 19: 0.000184 s, 4.622024 GiB/s 
Thread 20: 0.000184 s, 4.622026 GiB/s 
Thread 21: 0.000184 s, 4.621950 GiB/s 
Thread 22: 0.000184 s, 4.622023 GiB/s 
Thread 23: 0.000184 s, 4.622028 GiB/s 
Thread 24: 0.000184 s, 4.621994 GiB/s 
Thread 25: 0.000184 s, 4.621955 GiB/s 
Thread 26: 0.000184 s, 4.622014 GiB/s 
Thread 27: 0.000184 s, 4.622027 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:25690112,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):117.000000,AvgTestRunTime(s):0.000184,CumulativeMemoryBandwidth(GiB/s):129.398596,TotalRunTime(s):0.184437,WSS(MiB):24.438675,Verification:SUCCESS,
Thread 0: 0.000233 s, 3.661088 GiB/s 
Thread 1: 0.000233 s, 3.661150 GiB/s 
Thread 2: 0.000233 s, 3.660473 GiB/s 
Thread 3: 0.000233 s, 3.660745 GiB/s 
Thread 4: 0.000231 s, 3.683930 GiB/s 
Thread 5: 0.000233 s, 3.660543 GiB/s 
Thread 6: 0.000233 s, 3.660547 GiB/s 
Thread 7: 0.000233 s, 3.660618 GiB/s 
Thread 8: 0.000233 s, 3.660597 GiB/s 
Thread 9: 0.000231 s, 3.685862 GiB/s 
Thread 10: 0.000233 s, 3.660635 GiB/s 
Thread 11: 0.000233 s, 3.661057 GiB/s 
Thread 12: 0.000233 s, 3.660628 GiB/s 
Thread 13: 0.000233 s, 3.660496 GiB/s 
Thread 14: 0.000231 s, 3.685968 GiB/s 
Thread 15: 0.000233 s, 3.660945 GiB/s 
Thread 16: 0.000233 s, 3.660888 GiB/s 
Thread 17: 0.000233 s, 3.660788 GiB/s 
Thread 18: 0.000233 s, 3.660492 GiB/s 
Thread 19: 0.000233 s, 3.661092 GiB/s 
Thread 20: 0.000233 s, 3.661099 GiB/s 
Thread 21: 0.000233 s, 3.660497 GiB/s 
Thread 22: 0.000233 s, 3.660922 GiB/s 
Thread 23: 0.000233 s, 3.661316 GiB/s 
Thread 24: 0.000233 s, 3.660485 GiB/s 
Thread 25: 0.000233 s, 3.661562 GiB/s 
Thread 26: 0.000233 s, 3.660776 GiB/s 
Thread 27: 0.000233 s, 3.660485 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:26214400,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):117.000000,AvgTestRunTime(s):0.000234,CumulativeMemoryBandwidth(GiB/s):101.824290,TotalRunTime(s):0.234383,WSS(MiB):24.438675,Verification:SUCCESS,
Thread 0: 0.000239 s, 3.658949 GiB/s 
Thread 1: 0.000239 s, 3.658914 GiB/s 
Thread 2: 0.000239 s, 3.658913 GiB/s 
Thread 3: 0.000239 s, 3.658952 GiB/s 
Thread 4: 0.000239 s, 3.658916 GiB/s 
Thread 5: 0.000239 s, 3.658941 GiB/s 
Thread 6: 0.000239 s, 3.658943 GiB/s 
Thread 7: 0.000239 s, 3.658946 GiB/s 
Thread 8: 0.000239 s, 3.659078 GiB/s 
Thread 9: 0.000239 s, 3.658949 GiB/s 
Thread 10: 0.000239 s, 3.658912 GiB/s 
Thread 11: 0.000239 s, 3.658915 GiB/s 
Thread 12: 0.000239 s, 3.658954 GiB/s 
Thread 13: 0.000239 s, 3.658916 GiB/s 
Thread 14: 0.000239 s, 3.658915 GiB/s 
Thread 15: 0.000239 s, 3.658913 GiB/s 
Thread 16: 0.000239 s, 3.658904 GiB/s 
Thread 17: 0.000239 s, 3.658953 GiB/s 
Thread 18: 0.000239 s, 3.659115 GiB/s 
Thread 19: 0.000239 s, 3.658932 GiB/s 
Thread 20: 0.000239 s, 3.659068 GiB/s 
Thread 21: 0.000239 s, 3.658909 GiB/s 
Thread 22: 0.000239 s, 3.658915 GiB/s 
Thread 23: 0.000239 s, 3.658914 GiB/s 
Thread 24: 0.000239 s, 3.659104 GiB/s 
Thread 25: 0.000239 s, 3.658903 GiB/s 
Thread 26: 0.000239 s, 3.658896 GiB/s 
Thread 27: 0.000239 s, 3.659069 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:26738688,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):118.000000,AvgTestRunTime(s):0.000239,CumulativeMemoryBandwidth(GiB/s):102.441796,TotalRunTime(s):0.238995,WSS(MiB):25.070679,Verification:SUCCESS,
Thread 0: 0.000247 s, 3.624290 GiB/s 
Thread 1: 0.000247 s, 3.624406 GiB/s 
Thread 2: 0.000247 s, 3.623975 GiB/s 
Thread 3: 0.000247 s, 3.624402 GiB/s 
Thread 4: 0.000247 s, 3.624425 GiB/s 
Thread 5: 0.000247 s, 3.624450 GiB/s 
Thread 6: 0.000247 s, 3.624419 GiB/s 
Thread 7: 0.000247 s, 3.624411 GiB/s 
Thread 8: 0.000247 s, 3.624217 GiB/s 
Thread 9: 0.000247 s, 3.624520 GiB/s 
Thread 10: 0.000247 s, 3.624499 GiB/s 
Thread 11: 0.000247 s, 3.624370 GiB/s 
Thread 12: 0.000247 s, 3.624444 GiB/s 
Thread 13: 0.000247 s, 3.624457 GiB/s 
Thread 14: 0.000247 s, 3.624485 GiB/s 
Thread 15: 0.000247 s, 3.624529 GiB/s 
Thread 16: 0.000247 s, 3.624439 GiB/s 
Thread 17: 0.000247 s, 3.624222 GiB/s 
Thread 18: 0.000247 s, 3.624520 GiB/s 
Thread 19: 0.000247 s, 3.624523 GiB/s 
Thread 20: 0.000247 s, 3.624520 GiB/s 
Thread 21: 0.000247 s, 3.623971 GiB/s 
Thread 22: 0.000247 s, 3.624481 GiB/s 
Thread 23: 0.000247 s, 3.624517 GiB/s 
Thread 24: 0.000247 s, 3.624470 GiB/s 
Thread 25: 0.000247 s, 3.624302 GiB/s 
Thread 26: 0.000247 s, 3.624202 GiB/s 
Thread 27: 0.000247 s, 3.624504 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:27262976,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):119.000000,AvgTestRunTime(s):0.000247,CumulativeMemoryBandwidth(GiB/s):101.459470,TotalRunTime(s):0.247496,WSS(MiB):25.713486,Verification:SUCCESS,
Thread 0: 0.000319 s, 2.878600 GiB/s 
Thread 1: 0.000319 s, 2.878577 GiB/s 
Thread 2: 0.000319 s, 2.878616 GiB/s 
Thread 3: 0.000319 s, 2.878453 GiB/s 
Thread 4: 0.000319 s, 2.878560 GiB/s 
Thread 5: 0.000319 s, 2.878486 GiB/s 
Thread 6: 0.000319 s, 2.878605 GiB/s 
Thread 7: 0.000319 s, 2.878564 GiB/s 
Thread 8: 0.000319 s, 2.878519 GiB/s 
Thread 9: 0.000319 s, 2.878622 GiB/s 
Thread 10: 0.000319 s, 2.878677 GiB/s 
Thread 11: 0.000319 s, 2.878491 GiB/s 
Thread 12: 0.000319 s, 2.878603 GiB/s 
Thread 13: 0.000319 s, 2.878545 GiB/s 
Thread 14: 0.000319 s, 2.878636 GiB/s 
Thread 15: 0.000319 s, 2.878630 GiB/s 
Thread 16: 0.000319 s, 2.878453 GiB/s 
Thread 17: 0.000319 s, 2.878632 GiB/s 
Thread 18: 0.000319 s, 2.878580 GiB/s 
Thread 19: 0.000319 s, 2.878582 GiB/s 
Thread 20: 0.000319 s, 2.878620 GiB/s 
Thread 21: 0.000319 s, 2.878527 GiB/s 
Thread 22: 0.000319 s, 2.878593 GiB/s 
Thread 23: 0.000319 s, 2.878600 GiB/s 
Thread 24: 0.000319 s, 2.878537 GiB/s 
Thread 25: 0.000319 s, 2.878606 GiB/s 
Thread 26: 0.000319 s, 2.878451 GiB/s 
Thread 27: 0.000319 s, 2.878598 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:27787264,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):120.000000,AvgTestRunTime(s):0.000321,CumulativeMemoryBandwidth(GiB/s):80.214321,TotalRunTime(s):0.321005,WSS(MiB):26.367188,Verification:SUCCESS,
Thread 0: 0.000243 s, 3.784455 GiB/s 
Thread 1: 0.000243 s, 3.784504 GiB/s 
Thread 2: 0.000243 s, 3.784539 GiB/s 
Thread 3: 0.000243 s, 3.784422 GiB/s 
Thread 4: 0.000243 s, 3.784471 GiB/s 
Thread 5: 0.000243 s, 3.784512 GiB/s 
Thread 6: 0.000243 s, 3.784459 GiB/s 
Thread 7: 0.000243 s, 3.784498 GiB/s 
Thread 8: 0.000243 s, 3.784490 GiB/s 
Thread 9: 0.000243 s, 3.784481 GiB/s 
Thread 10: 0.000243 s, 3.784448 GiB/s 
Thread 11: 0.000243 s, 3.784507 GiB/s 
Thread 12: 0.000243 s, 3.784423 GiB/s 
Thread 13: 0.000243 s, 3.784493 GiB/s 
Thread 14: 0.000243 s, 3.784495 GiB/s 
Thread 15: 0.000243 s, 3.784533 GiB/s 
Thread 16: 0.000243 s, 3.784489 GiB/s 
Thread 17: 0.000243 s, 3.784458 GiB/s 
Thread 18: 0.000243 s, 3.784429 GiB/s 
Thread 19: 0.000243 s, 3.784480 GiB/s 
Thread 20: 0.000243 s, 3.784423 GiB/s 
Thread 21: 0.000243 s, 3.784451 GiB/s 
Thread 22: 0.000243 s, 3.784474 GiB/s 
Thread 23: 0.000243 s, 3.784469 GiB/s 
Thread 24: 0.000243 s, 3.784544 GiB/s 
Thread 25: 0.000243 s, 3.784535 GiB/s 
Thread 26: 0.000243 s, 3.784471 GiB/s 
Thread 27: 0.000243 s, 3.784436 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:28311552,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):120.000000,AvgTestRunTime(s):0.000244,CumulativeMemoryBandwidth(GiB/s):105.506151,TotalRunTime(s):0.244054,WSS(MiB):26.367188,Verification:SUCCESS,
Thread 0: 0.000202 s, 4.661516 GiB/s 
Thread 1: 0.000202 s, 4.661619 GiB/s 
Thread 2: 0.000202 s, 4.660853 GiB/s 
Thread 3: 0.000202 s, 4.661698 GiB/s 
Thread 4: 0.000202 s, 4.661641 GiB/s 
Thread 5: 0.000202 s, 4.661756 GiB/s 
Thread 6: 0.000202 s, 4.661747 GiB/s 
Thread 7: 0.000202 s, 4.660793 GiB/s 
Thread 8: 0.000202 s, 4.661709 GiB/s 
Thread 9: 0.000202 s, 4.661545 GiB/s 
Thread 10: 0.000202 s, 4.661248 GiB/s 
Thread 11: 0.000202 s, 4.661474 GiB/s 
