Thread 0: 0.000014 s, 0.011983 GiB/s 
Thread 17: 0.000083 s, 16.240727 GiB/s 
Thread 18: 0.000083 s, 16.244832 GiB/s 
Thread 19: 0.000083 s, 16.249663 GiB/s 
Thread 20: 0.000083 s, 16.244151 GiB/s 
Thread 21: 0.000083 s, 16.247568 GiB/s 
Thread 22: 0.000083 s, 16.248401 GiB/s 
Thread 23: 0.000083 s, 16.240752 GiB/s 
Thread 24: 0.000083 s, 16.253475 GiB/s 
Thread 25: 0.000083 s, 16.243838 GiB/s 
Thread 26: 0.000083 s, 16.245234 GiB/s 
Thread 27: 0.000083 s, 16.240717 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:40370176,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2523136.000000,AvgTestRunTime(s):0.000084,CumulativeMemoryBandwidth(GiB/s):446.426094,TotalRunTime(s):0.084219,WSS(MiB):38.500000,Verification:SUCCESS,
Thread 0: 0.000092 s, 14.711138 GiB/s 
Thread 1: 0.000092 s, 14.711067 GiB/s 
Thread 2: 0.000092 s, 14.711169 GiB/s 
Thread 3: 0.000092 s, 14.711065 GiB/s 
Thread 4: 0.000092 s, 14.714887 GiB/s 
Thread 5: 0.000092 s, 14.713665 GiB/s 
Thread 6: 0.000092 s, 14.714348 GiB/s 
Thread 7: 0.000092 s, 14.711075 GiB/s 
Thread 8: 0.000092 s, 14.714050 GiB/s 
Thread 9: 0.000092 s, 14.711205 GiB/s 
Thread 10: 0.000092 s, 14.714560 GiB/s 
Thread 11: 0.000092 s, 14.711767 GiB/s 
Thread 12: 0.000092 s, 14.713388 GiB/s 
Thread 13: 0.000092 s, 14.712756 GiB/s 
Thread 14: 0.000092 s, 14.712666 GiB/s 
Thread 15: 0.000092 s, 14.713467 GiB/s 
Thread 16: 0.000092 s, 14.711107 GiB/s 
Thread 17: 0.000092 s, 14.711599 GiB/s 
Thread 18: 0.000092 s, 14.712834 GiB/s 
Thread 19: 0.000092 s, 14.711922 GiB/s 
Thread 20: 0.000092 s, 14.715041 GiB/s 
Thread 21: 0.000092 s, 14.711113 GiB/s 
Thread 22: 0.000092 s, 14.715705 GiB/s 
Thread 23: 0.000092 s, 14.711228 GiB/s 
Thread 24: 0.000092 s, 14.710950 GiB/s 
Thread 25: 0.000092 s, 14.713662 GiB/s 
Thread 26: 0.000091 s, 14.970534 GiB/s 
Thread 27: 0.000092 s, 14.710976 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:40894464,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2555904.000000,AvgTestRunTime(s):0.000094,CumulativeMemoryBandwidth(GiB/s):405.294525,TotalRunTime(s):0.093971,WSS(MiB):39.000000,Verification:SUCCESS,
Thread 0: 0.000085 s, 16.155078 GiB/s 
Thread 1: 0.000087 s, 15.864467 GiB/s 
Thread 2: 0.000087 s, 15.863090 GiB/s 
Thread 3: 0.000085 s, 16.157651 GiB/s 
Thread 4: 0.000085 s, 16.161185 GiB/s 
Thread 5: 0.000085 s, 16.158936 GiB/s 
Thread 6: 0.000087 s, 15.859691 GiB/s 
Thread 7: 0.000087 s, 15.859557 GiB/s 
Thread 8: 0.000087 s, 15.860549 GiB/s 
Thread 9: 0.000087 s, 15.862153 GiB/s 
Thread 10: 0.000087 s, 15.861661 GiB/s 
Thread 11: 0.000087 s, 15.860850 GiB/s 
Thread 12: 0.000087 s, 15.859701 GiB/s 
Thread 13: 0.000087 s, 15.860537 GiB/s 
Thread 14: 0.000085 s, 16.155106 GiB/s 
Thread 15: 0.000087 s, 15.861315 GiB/s 
Thread 16: 0.000087 s, 15.859701 GiB/s 
Thread 17: 0.000087 s, 15.862632 GiB/s 
Thread 18: 0.000087 s, 15.863439 GiB/s 
Thread 19: 0.000087 s, 15.866352 GiB/s 
Thread 20: 0.000087 s, 15.863733 GiB/s 
Thread 21: 0.000085 s, 16.157764 GiB/s 
Thread 22: 0.000087 s, 15.859571 GiB/s 
Thread 23: 0.000087 s, 15.859741 GiB/s 
Thread 24: 0.000087 s, 15.865541 GiB/s 
Thread 25: 0.000087 s, 15.859685 GiB/s 
Thread 26: 0.000087 s, 15.859546 GiB/s 
Thread 27: 0.000085 s, 16.156360 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:41418752,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2588672.000000,AvgTestRunTime(s):0.000088,CumulativeMemoryBandwidth(GiB/s):436.305191,TotalRunTime(s):0.088411,WSS(MiB):39.500000,Verification:SUCCESS,
Thread 0: 0.000086 s, 16.204856 GiB/s 
Thread 1: 0.000086 s, 16.210285 GiB/s 
Thread 2: 0.000086 s, 16.204805 GiB/s 
Thread 3: 0.000086 s, 16.205048 GiB/s 
Thread 4: 0.000086 s, 16.208493 GiB/s 
Thread 5: 0.000086 s, 16.206874 GiB/s 
Thread 6: 0.000086 s, 16.210459 GiB/s 
Thread 7: 0.000086 s, 16.210631 GiB/s 
Thread 8: 0.000086 s, 16.210465 GiB/s 
Thread 9: 0.000086 s, 16.204986 GiB/s 
Thread 10: 0.000086 s, 16.205023 GiB/s 
Thread 11: 0.000086 s, 16.208681 GiB/s 
Thread 12: 0.000086 s, 16.207103 GiB/s 
Thread 13: 0.000086 s, 16.204832 GiB/s 
Thread 14: 0.000086 s, 16.204826 GiB/s 
Thread 15: 0.000086 s, 16.205185 GiB/s 
Thread 16: 0.000086 s, 16.208192 GiB/s 
Thread 17: 0.000086 s, 16.207169 GiB/s 
Thread 18: 0.000086 s, 16.210260 GiB/s 
Thread 19: 0.000086 s, 16.210180 GiB/s 
Thread 20: 0.000086 s, 16.210570 GiB/s 
Thread 21: 0.000086 s, 16.210251 GiB/s 
Thread 22: 0.000086 s, 16.209902 GiB/s 
Thread 23: 0.000086 s, 16.209576 GiB/s 
Thread 24: 0.000086 s, 16.210255 GiB/s 
Thread 25: 0.000086 s, 16.209172 GiB/s 
Thread 26: 0.000086 s, 16.207484 GiB/s 
Thread 27: 0.000086 s, 16.208425 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:41943040,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2621440.000000,AvgTestRunTime(s):0.000086,CumulativeMemoryBandwidth(GiB/s):453.577766,TotalRunTime(s):0.086121,WSS(MiB):40.000000,Verification:SUCCESS,
Thread 0: 0.000086 s, 16.440453 GiB/s 
Thread 1: 0.000086 s, 16.442939 GiB/s 
Thread 2: 0.000086 s, 16.440354 GiB/s 
Thread 3: 0.000086 s, 16.443145 GiB/s 
Thread 4: 0.000086 s, 16.447317 GiB/s 
Thread 5: 0.000086 s, 16.444468 GiB/s 
Thread 6: 0.000086 s, 16.446623 GiB/s 
Thread 7: 0.000086 s, 16.445228 GiB/s 
Thread 8: 0.000086 s, 16.440498 GiB/s 
Thread 9: 0.000086 s, 16.446335 GiB/s 
Thread 10: 0.000086 s, 16.443487 GiB/s 
Thread 11: 0.000086 s, 16.446984 GiB/s 
Thread 12: 0.000086 s, 16.443424 GiB/s 
Thread 13: 0.000086 s, 16.445999 GiB/s 
Thread 14: 0.000086 s, 16.447259 GiB/s 
Thread 15: 0.000086 s, 16.446488 GiB/s 
Thread 16: 0.000086 s, 16.447299 GiB/s 
Thread 17: 0.000086 s, 16.443450 GiB/s 
Thread 18: 0.000086 s, 16.446829 GiB/s 
Thread 19: 0.000086 s, 16.446816 GiB/s 
Thread 20: 0.000086 s, 16.445850 GiB/s 
Thread 21: 0.000086 s, 16.446043 GiB/s 
Thread 22: 0.000086 s, 16.442296 GiB/s 
Thread 23: 0.000086 s, 16.446226 GiB/s 
Thread 24: 0.000086 s, 16.446276 GiB/s 
Thread 25: 0.000086 s, 16.444794 GiB/s 
Thread 26: 0.000086 s, 16.441216 GiB/s 
Thread 27: 0.000086 s, 16.447180 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:42467328,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2654208.000000,AvgTestRunTime(s):0.000086,CumulativeMemoryBandwidth(GiB/s):460.063898,TotalRunTime(s):0.085968,WSS(MiB):40.500000,Verification:SUCCESS,
Thread 0: 0.000091 s, 15.740254 GiB/s 
Thread 1: 0.000091 s, 15.747750 GiB/s 
Thread 2: 0.000091 s, 15.744425 GiB/s 
Thread 3: 0.000091 s, 15.745355 GiB/s 
Thread 4: 0.000091 s, 15.746403 GiB/s 
Thread 5: 0.000091 s, 15.745410 GiB/s 
Thread 6: 0.000091 s, 15.748113 GiB/s 
Thread 7: 0.000091 s, 15.745224 GiB/s 
Thread 8: 0.000091 s, 15.743212 GiB/s 
Thread 9: 0.000091 s, 15.748168 GiB/s 
Thread 10: 0.000091 s, 15.747579 GiB/s 
Thread 11: 0.000091 s, 15.747710 GiB/s 
Thread 12: 0.000091 s, 15.740735 GiB/s 
Thread 13: 0.000091 s, 15.748066 GiB/s 
Thread 14: 0.000091 s, 15.747553 GiB/s 
Thread 15: 0.000091 s, 15.745303 GiB/s 
Thread 16: 0.000091 s, 15.747982 GiB/s 
Thread 17: 0.000091 s, 15.740661 GiB/s 
Thread 18: 0.000091 s, 15.748024 GiB/s 
Thread 19: 0.000091 s, 15.746796 GiB/s 
Thread 20: 0.000091 s, 15.742722 GiB/s 
Thread 21: 0.000091 s, 15.747834 GiB/s 
Thread 22: 0.000091 s, 15.746730 GiB/s 
Thread 23: 0.000091 s, 15.747823 GiB/s 
Thread 24: 0.000091 s, 15.747740 GiB/s 
Thread 25: 0.000091 s, 15.744007 GiB/s 
Thread 26: 0.000091 s, 15.747981 GiB/s 
Thread 27: 0.000091 s, 15.744647 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:42991616,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2686976.000000,AvgTestRunTime(s):0.000091,CumulativeMemoryBandwidth(GiB/s):440.580318,TotalRunTime(s):0.090878,WSS(MiB):41.000000,Verification:SUCCESS,
Thread 0: 0.000092 s, 15.782013 GiB/s 
Thread 1: 0.000092 s, 15.786061 GiB/s 
Thread 2: 0.000092 s, 15.781689 GiB/s 
Thread 3: 0.000092 s, 15.782107 GiB/s 
Thread 4: 0.000092 s, 15.782100 GiB/s 
Thread 5: 0.000092 s, 15.785902 GiB/s 
Thread 6: 0.000092 s, 15.782040 GiB/s 
Thread 7: 0.000092 s, 15.781397 GiB/s 
Thread 8: 0.000092 s, 15.786026 GiB/s 
Thread 9: 0.000092 s, 15.781394 GiB/s 
Thread 10: 0.000092 s, 15.781744 GiB/s 
Thread 11: 0.000092 s, 15.781858 GiB/s 
Thread 12: 0.000092 s, 15.781226 GiB/s 
Thread 13: 0.000092 s, 15.781929 GiB/s 
Thread 14: 0.000092 s, 15.781574 GiB/s 
Thread 15: 0.000090 s, 16.061837 GiB/s 
Thread 16: 0.000092 s, 15.781540 GiB/s 
Thread 17: 0.000092 s, 15.786593 GiB/s 
Thread 18: 0.000092 s, 15.782122 GiB/s 
Thread 19: 0.000092 s, 15.781961 GiB/s 
Thread 20: 0.000092 s, 15.781231 GiB/s 
Thread 21: 0.000092 s, 15.781755 GiB/s 
Thread 22: 0.000092 s, 15.781479 GiB/s 
Thread 23: 0.000092 s, 15.782055 GiB/s 
Thread 24: 0.000092 s, 15.785766 GiB/s 
Thread 25: 0.000092 s, 15.785686 GiB/s 
Thread 26: 0.000092 s, 15.781728 GiB/s 
Thread 27: 0.000092 s, 15.781201 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:43515904,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2719744.000000,AvgTestRunTime(s):0.000092,CumulativeMemoryBandwidth(GiB/s):441.763582,TotalRunTime(s):0.091740,WSS(MiB):41.500000,Verification:SUCCESS,
Thread 0: 0.000090 s, 16.262650 GiB/s 
Thread 1: 0.000090 s, 16.265513 GiB/s 
Thread 2: 0.000090 s, 16.263879 GiB/s 
Thread 3: 0.000090 s, 16.263728 GiB/s 
Thread 4: 0.000090 s, 16.267604 GiB/s 
Thread 5: 0.000090 s, 16.263074 GiB/s 
Thread 6: 0.000090 s, 16.262737 GiB/s 
Thread 7: 0.000090 s, 16.267147 GiB/s 
Thread 8: 0.000090 s, 16.262818 GiB/s 
Thread 9: 0.000090 s, 16.263937 GiB/s 
Thread 10: 0.000090 s, 16.263548 GiB/s 
Thread 11: 0.000090 s, 16.268219 GiB/s 
Thread 12: 0.000090 s, 16.263383 GiB/s 
Thread 13: 0.000090 s, 16.262671 GiB/s 
Thread 14: 0.000090 s, 16.263316 GiB/s 
Thread 15: 0.000090 s, 16.262782 GiB/s 
Thread 16: 0.000090 s, 16.262922 GiB/s 
Thread 17: 0.000090 s, 16.263494 GiB/s 
Thread 18: 0.000090 s, 16.266875 GiB/s 
Thread 19: 0.000090 s, 16.263836 GiB/s 
Thread 20: 0.000090 s, 16.267265 GiB/s 
Thread 21: 0.000090 s, 16.266296 GiB/s 
Thread 22: 0.000090 s, 16.262814 GiB/s 
Thread 23: 0.000090 s, 16.262693 GiB/s 
Thread 24: 0.000090 s, 16.267953 GiB/s 
Thread 25: 0.000090 s, 16.263819 GiB/s 
Thread 26: 0.000090 s, 16.263443 GiB/s 
Thread 27: 0.000090 s, 16.263419 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:44040192,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2752512.000000,AvgTestRunTime(s):0.000090,CumulativeMemoryBandwidth(GiB/s):455.238771,TotalRunTime(s):0.090097,WSS(MiB):42.000000,Verification:SUCCESS,
Thread 0: 0.000092 s, 16.038408 GiB/s 
Thread 1: 0.000092 s, 16.040353 GiB/s 
Thread 2: 0.000092 s, 16.040349 GiB/s 
Thread 3: 0.000092 s, 16.038444 GiB/s 
Thread 4: 0.000092 s, 16.040708 GiB/s 
Thread 5: 0.000092 s, 16.040817 GiB/s 
Thread 6: 0.000092 s, 16.038528 GiB/s 
Thread 7: 0.000092 s, 16.041279 GiB/s 
Thread 8: 0.000092 s, 16.041448 GiB/s 
Thread 9: 0.000092 s, 16.041003 GiB/s 
Thread 10: 0.000092 s, 16.041102 GiB/s 
Thread 11: 0.000092 s, 16.040075 GiB/s 
Thread 12: 0.000092 s, 16.035392 GiB/s 
Thread 13: 0.000092 s, 16.041179 GiB/s 
Thread 14: 0.000092 s, 16.040971 GiB/s 
Thread 15: 0.000092 s, 16.035400 GiB/s 
Thread 16: 0.000092 s, 16.040036 GiB/s 
Thread 17: 0.000092 s, 16.040198 GiB/s 
Thread 18: 0.000092 s, 16.038338 GiB/s 
Thread 19: 0.000092 s, 16.040043 GiB/s 
Thread 20: 0.000092 s, 16.039194 GiB/s 
Thread 21: 0.000092 s, 16.040754 GiB/s 
Thread 22: 0.000092 s, 16.038769 GiB/s 
Thread 23: 0.000092 s, 16.040593 GiB/s 
Thread 24: 0.000092 s, 16.035408 GiB/s 
Thread 25: 0.000092 s, 16.040232 GiB/s 
Thread 26: 0.000092 s, 16.040281 GiB/s 
Thread 27: 0.000092 s, 16.040773 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:44564480,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2785280.000000,AvgTestRunTime(s):0.000092,CumulativeMemoryBandwidth(GiB/s):448.870346,TotalRunTime(s):0.092463,WSS(MiB):42.500000,Verification:SUCCESS,
Thread 0: 0.000094 s, 15.955970 GiB/s 
Thread 1: 0.000094 s, 15.955814 GiB/s 
Thread 2: 0.000094 s, 15.955865 GiB/s 
Thread 3: 0.000094 s, 15.956107 GiB/s 
Thread 4: 0.000094 s, 15.955798 GiB/s 
Thread 5: 0.000094 s, 15.963718 GiB/s 
Thread 6: 0.000094 s, 15.964384 GiB/s 
Thread 7: 0.000094 s, 15.964492 GiB/s 
Thread 8: 0.000094 s, 15.955719 GiB/s 
Thread 9: 0.000094 s, 15.965442 GiB/s 
Thread 10: 0.000094 s, 15.955575 GiB/s 
Thread 11: 0.000094 s, 15.956004 GiB/s 
Thread 12: 0.000094 s, 15.963982 GiB/s 
Thread 13: 0.000094 s, 15.956186 GiB/s 
Thread 14: 0.000094 s, 15.955682 GiB/s 
Thread 15: 0.000094 s, 15.955586 GiB/s 
Thread 16: 0.000094 s, 15.964337 GiB/s 
Thread 17: 0.000094 s, 15.955381 GiB/s 
Thread 18: 0.000094 s, 15.964115 GiB/s 
Thread 19: 0.000092 s, 16.233876 GiB/s 
Thread 20: 0.000094 s, 15.956047 GiB/s 
Thread 21: 0.000094 s, 15.964598 GiB/s 
Thread 22: 0.000094 s, 15.956035 GiB/s 
Thread 23: 0.000094 s, 15.956075 GiB/s 
Thread 24: 0.000094 s, 15.955706 GiB/s 
Thread 25: 0.000094 s, 15.955818 GiB/s 
Thread 26: 0.000094 s, 15.955413 GiB/s 
Thread 27: 0.000094 s, 15.955538 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:45088768,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2818048.000000,AvgTestRunTime(s):0.000094,CumulativeMemoryBandwidth(GiB/s):446.630895,TotalRunTime(s):0.094020,WSS(MiB):43.000000,Verification:SUCCESS,
Thread 0: 0.000092 s, 16.559717 GiB/s 
Thread 1: 0.000092 s, 16.560470 GiB/s 
Thread 2: 0.000092 s, 16.560427 GiB/s 
Thread 3: 0.000092 s, 16.560679 GiB/s 
Thread 4: 0.000092 s, 16.560397 GiB/s 
Thread 5: 0.000092 s, 16.560773 GiB/s 
Thread 6: 0.000092 s, 16.560579 GiB/s 
Thread 7: 0.000092 s, 16.559858 GiB/s 
Thread 8: 0.000092 s, 16.560628 GiB/s 
Thread 9: 0.000092 s, 16.560162 GiB/s 
Thread 10: 0.000092 s, 16.560061 GiB/s 
Thread 11: 0.000092 s, 16.560707 GiB/s 
Thread 12: 0.000092 s, 16.560344 GiB/s 
Thread 13: 0.000092 s, 16.560711 GiB/s 
Thread 14: 0.000092 s, 16.560511 GiB/s 
Thread 15: 0.000092 s, 16.560174 GiB/s 
Thread 16: 0.000092 s, 16.560558 GiB/s 
Thread 17: 0.000092 s, 16.560225 GiB/s 
Thread 18: 0.000092 s, 16.560495 GiB/s 
Thread 19: 0.000092 s, 16.560654 GiB/s 
Thread 20: 0.000092 s, 16.559695 GiB/s 
Thread 21: 0.000092 s, 16.560479 GiB/s 
Thread 22: 0.000092 s, 16.560075 GiB/s 
Thread 23: 0.000092 s, 16.560315 GiB/s 
Thread 24: 0.000092 s, 16.560689 GiB/s 
Thread 25: 0.000092 s, 16.560489 GiB/s 
Thread 26: 0.000092 s, 16.560461 GiB/s 
Thread 27: 0.000092 s, 16.560539 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:45613056,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2850816.000000,AvgTestRunTime(s):0.000092,CumulativeMemoryBandwidth(GiB/s):463.385773,TotalRunTime(s):0.091674,WSS(MiB):43.500000,Verification:SUCCESS,
Thread 0: 0.000093 s, 16.464193 GiB/s 
Thread 1: 0.000093 s, 16.463919 GiB/s 
Thread 2: 0.000093 s, 16.463915 GiB/s 
Thread 3: 0.000093 s, 16.464176 GiB/s 
Thread 4: 0.000093 s, 16.463935 GiB/s 
Thread 5: 0.000093 s, 16.464215 GiB/s 
Thread 6: 0.000093 s, 16.463948 GiB/s 
Thread 7: 0.000093 s, 16.464320 GiB/s 
Thread 8: 0.000093 s, 16.464271 GiB/s 
Thread 9: 0.000093 s, 16.464009 GiB/s 
Thread 10: 0.000093 s, 16.464112 GiB/s 
Thread 11: 0.000093 s, 16.464118 GiB/s 
Thread 12: 0.000093 s, 16.463908 GiB/s 
Thread 13: 0.000093 s, 16.463917 GiB/s 
Thread 14: 0.000093 s, 16.464303 GiB/s 
Thread 15: 0.000093 s, 16.463926 GiB/s 
Thread 16: 0.000093 s, 16.464160 GiB/s 
Thread 17: 0.000093 s, 16.464132 GiB/s 
Thread 18: 0.000093 s, 16.463942 GiB/s 
Thread 19: 0.000093 s, 16.463918 GiB/s 
Thread 20: 0.000093 s, 16.464114 GiB/s 
Thread 21: 0.000093 s, 16.464120 GiB/s 
Thread 22: 0.000093 s, 16.464206 GiB/s 
Thread 23: 0.000093 s, 16.463976 GiB/s 
Thread 24: 0.000093 s, 16.463930 GiB/s 
Thread 25: 0.000093 s, 16.463925 GiB/s 
Thread 26: 0.000093 s, 16.463934 GiB/s 
Thread 27: 0.000093 s, 16.464343 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:46137344,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2883584.000000,AvgTestRunTime(s):0.000093,CumulativeMemoryBandwidth(GiB/s):460.894405,TotalRunTime(s):0.093229,WSS(MiB):44.000000,Verification:SUCCESS,
Thread 0: 0.000095 s, 16.264637 GiB/s 
Thread 1: 0.000095 s, 16.265661 GiB/s 
Thread 2: 0.000095 s, 16.265530 GiB/s 
Thread 3: 0.000095 s, 16.265783 GiB/s 
Thread 4: 0.000095 s, 16.265353 GiB/s 
Thread 5: 0.000095 s, 16.265090 GiB/s 
Thread 6: 0.000095 s, 16.264645 GiB/s 
Thread 7: 0.000095 s, 16.264934 GiB/s 
Thread 8: 0.000095 s, 16.264734 GiB/s 
Thread 9: 0.000095 s, 16.264825 GiB/s 
Thread 10: 0.000095 s, 16.265299 GiB/s 
Thread 11: 0.000095 s, 16.265225 GiB/s 
Thread 12: 0.000095 s, 16.265059 GiB/s 
Thread 13: 0.000095 s, 16.265528 GiB/s 
Thread 14: 0.000095 s, 16.265277 GiB/s 
Thread 15: 0.000095 s, 16.265225 GiB/s 
Thread 16: 0.000095 s, 16.265185 GiB/s 
Thread 17: 0.000095 s, 16.265414 GiB/s 
Thread 18: 0.000095 s, 16.265418 GiB/s 
Thread 19: 0.000095 s, 16.264925 GiB/s 
Thread 20: 0.000095 s, 16.264944 GiB/s 
Thread 21: 0.000095 s, 16.264932 GiB/s 
Thread 22: 0.000095 s, 16.265730 GiB/s 
Thread 23: 0.000095 s, 16.265608 GiB/s 
Thread 24: 0.000095 s, 16.265456 GiB/s 
Thread 25: 0.000095 s, 16.265156 GiB/s 
Thread 26: 0.000095 s, 16.265297 GiB/s 
Thread 27: 0.000095 s, 16.265624 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:46661632,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2916352.000000,AvgTestRunTime(s):0.000095,CumulativeMemoryBandwidth(GiB/s):455.304374,TotalRunTime(s):0.095446,WSS(MiB):44.500000,Verification:SUCCESS,
Thread 0: 0.000098 s, 16.047896 GiB/s 
Thread 1: 0.000098 s, 16.048316 GiB/s 
Thread 2: 0.000098 s, 16.048620 GiB/s 
Thread 3: 0.000096 s, 16.315385 GiB/s 
Thread 4: 0.000098 s, 16.049057 GiB/s 
Thread 5: 0.000098 s, 16.048352 GiB/s 
Thread 6: 0.000098 s, 16.049346 GiB/s 
Thread 7: 0.000098 s, 16.047425 GiB/s 
Thread 8: 0.000098 s, 16.049371 GiB/s 
Thread 9: 0.000098 s, 16.047193 GiB/s 
Thread 10: 0.000098 s, 16.047134 GiB/s 
Thread 11: 0.000098 s, 16.049189 GiB/s 
Thread 12: 0.000098 s, 16.048874 GiB/s 
Thread 13: 0.000098 s, 16.049164 GiB/s 
Thread 14: 0.000098 s, 16.048856 GiB/s 
Thread 15: 0.000098 s, 16.047719 GiB/s 
Thread 16: 0.000098 s, 16.050066 GiB/s 
Thread 17: 0.000098 s, 16.048325 GiB/s 
Thread 18: 0.000098 s, 16.048823 GiB/s 
Thread 19: 0.000098 s, 16.047173 GiB/s 
Thread 20: 0.000098 s, 16.048716 GiB/s 
Thread 21: 0.000098 s, 16.047481 GiB/s 
Thread 22: 0.000098 s, 16.047047 GiB/s 
Thread 23: 0.000098 s, 16.049002 GiB/s 
Thread 24: 0.000098 s, 16.049245 GiB/s 
Thread 25: 0.000098 s, 16.048590 GiB/s 
Thread 26: 0.000098 s, 16.047417 GiB/s 
Thread 27: 0.000098 s, 16.046539 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:47185920,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2949120.000000,AvgTestRunTime(s):0.000099,CumulativeMemoryBandwidth(GiB/s):442.541830,TotalRunTime(s):0.099302,WSS(MiB):45.000000,Verification:SUCCESS,
Thread 0: 0.000100 s, 15.895805 GiB/s 
Thread 1: 0.000100 s, 15.896664 GiB/s 
Thread 2: 0.000100 s, 15.899294 GiB/s 
Thread 3: 0.000100 s, 15.899440 GiB/s 
Thread 4: 0.000100 s, 15.895707 GiB/s 
Thread 5: 0.000100 s, 15.897047 GiB/s 
Thread 6: 0.000100 s, 15.898664 GiB/s 
Thread 7: 0.000100 s, 15.899624 GiB/s 
Thread 8: 0.000100 s, 15.895910 GiB/s 
Thread 9: 0.000100 s, 15.895798 GiB/s 
Thread 10: 0.000100 s, 15.898702 GiB/s 
Thread 11: 0.000100 s, 15.900984 GiB/s 
Thread 12: 0.000100 s, 15.901102 GiB/s 
Thread 13: 0.000100 s, 15.901465 GiB/s 
Thread 14: 0.000100 s, 15.895772 GiB/s 
Thread 15: 0.000100 s, 15.900863 GiB/s 
Thread 16: 0.000100 s, 15.900003 GiB/s 
Thread 17: 0.000100 s, 15.897862 GiB/s 
Thread 18: 0.000100 s, 15.901440 GiB/s 
Thread 19: 0.000100 s, 15.905924 GiB/s 
Thread 20: 0.000100 s, 15.895713 GiB/s 
Thread 21: 0.000100 s, 15.895681 GiB/s 
Thread 22: 0.000100 s, 15.898446 GiB/s 
Thread 23: 0.000100 s, 15.902555 GiB/s 
Thread 24: 0.000100 s, 15.895727 GiB/s 
Thread 25: 0.000100 s, 15.898144 GiB/s 
Thread 26: 0.000100 s, 15.901250 GiB/s 
Thread 27: 0.000100 s, 15.897917 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:47710208,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):2981888.000000,AvgTestRunTime(s):0.000101,CumulativeMemoryBandwidth(GiB/s):438.377818,TotalRunTime(s):0.101359,WSS(MiB):45.500000,Verification:SUCCESS,
Thread 0: 0.000097 s, 16.579961 GiB/s 
Thread 1: 0.000097 s, 16.583646 GiB/s 
Thread 2: 0.000097 s, 16.584491 GiB/s 
Thread 3: 0.000097 s, 16.580060 GiB/s 
Thread 4: 0.000097 s, 16.585914 GiB/s 
Thread 5: 0.000097 s, 16.589699 GiB/s 
Thread 6: 0.000097 s, 16.579974 GiB/s 
Thread 7: 0.000097 s, 16.580137 GiB/s 
Thread 8: 0.000097 s, 16.588935 GiB/s 
Thread 9: 0.000097 s, 16.586493 GiB/s 
Thread 10: 0.000097 s, 16.584846 GiB/s 
Thread 11: 0.000097 s, 16.587323 GiB/s 
Thread 12: 0.000097 s, 16.582647 GiB/s 
Thread 13: 0.000097 s, 16.589250 GiB/s 
Thread 14: 0.000097 s, 16.586156 GiB/s 
Thread 15: 0.000097 s, 16.582408 GiB/s 
Thread 16: 0.000097 s, 16.588617 GiB/s 
Thread 17: 0.000097 s, 16.592004 GiB/s 
Thread 18: 0.000097 s, 16.584070 GiB/s 
Thread 19: 0.000097 s, 16.585503 GiB/s 
Thread 20: 0.000097 s, 16.588326 GiB/s 
Thread 21: 0.000097 s, 16.588359 GiB/s 
Thread 22: 0.000097 s, 16.584676 GiB/s 
Thread 23: 0.000097 s, 16.581911 GiB/s 
Thread 24: 0.000097 s, 16.585505 GiB/s 
Thread 25: 0.000097 s, 16.583052 GiB/s 
Thread 26: 0.000097 s, 16.579992 GiB/s 
Thread 27: 0.000097 s, 16.585684 GiB/s 
